fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,7.35,2.9448095793278006,,2.6433205551868366,,,0.27738693,0.05527638,0.22211055,253.2,35,35,,,,,0.6741130362316652,0.2799377916018662,0.71054926,,0,0.2121535181236673,1.0013141006014208,69.12464068568737,59.84668868983616,,,,4.048042297363281,-0.8780901666980627,276,55,2,19,25,6,2
,7.2,2.7183673469387757,,2.7307565494459505,,,0.17586912,0.02862986,0.14723926,245.0,35,35,,,,,0.4040816326530612,0.2801047120418848,0.71072319,,0,0.2375923970432946,1.0326530612244895,63.809275624449945,61.88615842263161,,,,2.9105842113494873,-1.873403205363907,172,28,3,11,24,5,1
,7.71,3.634615079891073,,3.431188238825925,,,0.24903101,0.10271318,0.14631783,242.2,34,34,,,,,0.7046702705911263,0.304953560371517,0.73480294,,0,0.2342733188720173,1.3269229656745185,71.57454303364574,71.18754472021106,,,,4.303584098815918,0.5159685605376847,257,106,4,19,19,6,2
,7.92,1.8927038626609445,,2.8840192279078933,,,0.17549669,0.03642384,0.13907285,233.0,32,32,,,,,0.3090128755364807,0.2594202898550725,0.78291815,,0,0.2182030338389731,0.944206008583691,45.636120518101386,67.0266065627931,,,,5.3258280754089355,0.2575953928263752,159,33,16,8,25,5,3
,5.91,3.6198739041559818,,3.393970357669806,,,0.23684211,0.08581236,0.15102975,211.1,32,32,,,,,0.7239747808311964,0.3070175438596491,0.74536664,,0,0.2418136020151133,1.263406970470127,71.03650904774551,68.09997765089679,,,,3.63991379737854,0.8427608543653391,207,75,5,17,18,5,1
,8.55,3.2183188183378872,,3.935688338108248,,,0.16090909,0.08545455,0.07545455,265.2,35,35,,,,,0.6775408038606078,0.2711442786069651,0.75080906,,0,0.2377622377622377,1.249686371565121,64.71243518808785,80.62775798704206,,,,4.1739182472229,0.5917484429284778,177,94,5,20,22,10,3
,5.57,3.3021579833845633,,3.1284074121414704,,,0.22957601,0.05687694,0.17269907,231.2,34,34,,,,,0.776978349031662,0.2953523238380809,0.72874494,,0,0.2387238723872387,1.1741006163145111,78.4787584932851,73.411953240222,,,,2.723237991333008,0.1322374579769603,222,55,3,20,20,5,1
,6.59,3.6263297136523938,,4.00933881642431,,,0.1602262,0.08953817,0.07068803,250.2,35,35,,,,,0.6821808372217374,0.2996108949416342,0.74290999,,0,0.2604166666666667,1.376329759307014,70.22671535588277,81.35680298671777,,,,3.1550517082214355,0.3402835860056674,170,95,6,19,23,7,3
,3.6,3.652719898477333,,3.205045681460891,,,0.20795107,0.04485219,0.16309888,239.0,35,35,,,,,0.7531381233973882,0.2936170212765957,0.70119522,,0,0.2443487621097954,1.1338912857816232,91.29808128172785,77.82221342432464,,,,2.051136016845703,-0.470569092667302,204,44,8,20,21,4,1
,6.55,3.4054054054054053,,3.761662966066653,,,0.18132465,0.06623236,0.11509229,222.0,32,32,,,,,0.8513513513513513,0.2929745889387145,0.76311606,,0,0.2532088681446908,1.2522522522522523,67.54797452723047,77.26442137038974,,,,5.294968605041504,1.3169610983831133,167,61,3,21,20,5,0
,3.65,4.808218977075071,,4.0386961273977935,,,0.19634264,0.06641001,0.12993263,243.1,36,36,,,,,1.146575294533286,0.3183060109289617,0.68010936,,0,0.2730093071354705,1.3684930934752124,97.50055138077931,82.12819356535549,,,,0.9200461506843568,-1.149340346651425,204,69,3,31,18,4,1
,5.87,2.9830027039178213,,3.490269746053253,,,0.18209256,0.08551308,0.09657948,235.1,36,36,,,,,0.5354107417288397,0.2913165266106443,0.75156576,,0,0.2442244224422442,1.304532521513919,70.0211624956142,79.60202234417513,,,,3.196794033050537,0.1072150663392936,181,85,0,14,24,1,0
,4.02,3.696922990137588,,3.273111335131403,,,0.2463929,0.07769145,0.16870144,216.2,33,33,,,,,0.7892307507035299,0.2896081771720613,0.68819031,,0,0.2282608695652173,1.1953845873228903,87.86070441545351,76.89395614269061,,,,0.7026258707046509,-1.4895435023438022,222,70,3,19,18,4,1
,4.24,4.159664132232931,,4.163169578205827,,,0.20732883,0.09064609,0.11668274,238.0,35,35,,,,,1.0210084688208103,0.3101449275362319,0.72031149,,0,0.2585836909871244,1.4075631154525574,83.33281956577137,83.91693775177707,,,,1.3931100368499756,-0.2607533586946542,215,94,11,27,18,4,1
,6.4,3.453488372093023,,4.252968224813772,,,0.18674136,0.06722689,0.11951447,258.0,35,35,,,,,1.186046511627907,0.2823218997361477,0.77666428,,0,0.25,1.2403100775193798,71.55428755876927,88.44189592309363,,,,3.9172377586364746,1.4911551275463917,200,72,7,34,19,6,1
,4.93,3.190909179435291,,3.1879365127941797,,,0.24863388,0.06830601,0.18032787,183.1,26,26,,,,,0.7854545672456101,0.2765072765072765,0.74053452,,0,0.219440353460972,1.0854545755685865,74.59902900779228,73.66173075318923,,,,1.355768084526062,-1.1705405302763736,182,50,3,16,18,8,2
,6.73,2.9253995654741476,,3.7577185084030766,,,0.21825397,0.07010582,0.14814815,187.2,27,27,,,,,0.959147398516114,0.2700587084148728,0.78947368,,0,0.2270114942528735,1.1243338949272226,58.82255316077598,77.05234605719691,,,,3.5984580516815186,0.4177508865392756,165,53,7,20,18,4,1
,5.58,3.8687782805429864,,4.076550251542174,,,0.17438105,0.07750269,0.09687836,221.0,35,34,,,,,0.9366515837104072,0.3079222720478325,0.732156,,0,0.2681498829039813,1.3619909502262444,79.3621081837132,84.4005996081569,,,,3.080327808856964,0.8782074160149214,162,72,3,23,18,2,0
,1.95,4.244012169935588,,3.737441165301308,,,0.16595289,0.0620985,0.10385439,222.2,34,34,,,,,0.7679641069407255,0.3012912482065997,0.65938206,,0,0.2629161882893226,1.2889222145730306,96.38344689998134,84.3531297087935,,,,0.2060701251029968,-1.3311485554907887,155,58,5,19,20,2,1
,4.43,3.644171529116922,,3.594885730368933,,,0.19235096,0.06074241,0.13160855,217.1,35,34,,,,,0.8282208020720278,0.2921875,0.69620253,,0,0.2490974729241877,1.2009201630044402,86.14160862095622,82.5476521597992,,,,1.1057480573654177,-0.2720201660959778,171,54,4,20,20,2,2
,4.66,3.32,,3.5493506537543404,,,0.18306878,0.05714286,0.12592593,225.0,33,33,,,,,0.8,0.2863309352517985,0.73387097,,0,0.2466216216216216,1.2133333333333334,85.66196009879606,84.92870118688248,,,,1.4680237770080566,-0.027364943021672,173,54,3,20,26,0,0
,4.7,3.1927005876883365,,3.5744925660552003,,,0.25107296,0.09120172,0.15987125,228.1,33,33,,,,,0.906569302676935,0.2670068027210884,0.74105622,,0,0.2130177514792899,1.160583889900424,82.37740673191597,85.54373852824777,,,,1.1509180068969729,0.213141856044059,234,85,2,23,24,3,2
,4.96,2.089783331095299,,1.880551173655467,,,0.30588235,0.08,0.22588235,107.2,61,0,,,,,0.0835913332438119,0.2790697674418604,0.78066914,,5,0.1876606683804627,0.9938080730097644,42.868729809873855,39.78454965003403,,,,5.255965709686279,-0.282853292652089,130,34,2,1,0,0,0
,4.34,4.223926775779188,,4.15623554484012,,,0.19133192,0.102537,0.08879493,217.1,35,35,,,,,0.8696319832486564,0.3032659409020217,0.73365786,,0,0.2556213017751479,1.4401841838985685,87.51732699714097,86.4663724706312,,,,2.6503782272338867,1.195582357858565,181,97,4,21,20,0,0
,5.35,3.903614278420401,,4.310127040515846,,,0.15352261,0.07045216,0.08307045,221.1,35,35,,,,,1.016566218338646,0.2871287128712871,0.7406015,,0,0.2596810933940774,1.3328312640440028,75.73780760989784,87.33809459579027,,,,2.5726981163024902,-0.1259633398124937,146,67,6,25,20,2,0
,2.44,4.697368421052632,,4.5663097180818255,,,0.11639676,0.05161943,0.06477733,228.0,35,35,,,,,1.144736842105263,0.3024142312579415,0.66337332,,0,0.2867883995703544,1.394736842105263,92.1812922708704,91.0968682115866,,,,-0.5382539629936218,-0.0737530572525272,115,51,6,29,17,4,1
,2.6,4.237863763763741,,4.302640753361388,,,0.1376652,0.06387665,0.07378855,206.0,33,33,,,,,0.917475660196274,0.3135838150289017,0.69274946,,0,0.2840095465393795,1.4368930974502492,84.0602158880134,88.15137579258166,,,,1.0658979415893557,-0.2516890794094804,125,58,12,21,21,1,0
,4.78,3.921787625919371,,4.679952732099398,,,0.11067581,0.06660137,0.04407444,238.2,35,35,,,,,1.0558658992859846,0.2903225806451613,0.73787062,,0,0.276663146779303,1.3826815347792656,76.96127256038066,93.3261168784833,,,,2.1387040615081787,1.7239618987336185,113,68,6,28,20,4,1
,1.35,4.3112901766863425,,3.689314793940018,,,0.1430193,0.04880817,0.09421112,206.2,36,33,,,,,0.7403225555926043,0.2991329479768786,0.62550772,,0,0.2682634730538922,1.2919354401517995,108.32881572858967,86.80833098725175,,,,-0.4883498921990394,-0.2009015274674325,126,43,3,17,15,1,0
,1.71,3.433281086950882,,3.779108212350588,,,0.1608154,0.05436014,0.10645527,212.1,32,32,,,,,0.8477237251730573,0.2940298507462686,0.70833333,,0,0.2608173076923077,1.2480377065047787,83.70252642668699,88.88892502011582,,,,0.4868400692939758,-0.1596219997524117,142,48,3,20,20,2,0
,1.07,4.191780529856188,,3.6692897362753913,,,0.22461538,0.09948718,0.12512821,219.0,35,33,,,,,0.657534200761755,0.3460925039872408,0.72002472,,0,0.2703016241299304,1.5068492100790216,104.7716578786966,89.3742104623269,,,,1.0966179370880127,1.4610001818769678,219,97,16,16,18,4,0
,2.22,5.019490714191004,,4.53888934292465,,,0.10330579,0.06818182,0.03512397,222.1,34,34,,,,,0.8500750403065411,0.312987012987013,0.65245478,,0,0.2940516273849607,1.47526250381241,101.78469712334896,92.10792949001392,,,,-0.7296479344367981,-0.9925210842698772,100,66,11,21,19,6,0
,2.73,3.3750000894069694,,2.935461758610643,,,0.26430976,0.08080808,0.18350168,144.0,46,16,,,,,0.6250000165568462,0.2838196286472148,0.7124183,,0,0.2150735294117647,1.1458333636875513,84.80286591387566,68.68942488073604,,,,1.3451939783990383,-0.6871328776253618,157,48,2,10,11,0,0
,1.38,5.109375,,4.301781209309897,,,0.16666667,0.07919622,0.08747045,192.0,30,30,,,,,1.03125,0.3137254901960784,0.65302911,,0,0.2761290322580645,1.4635416666666667,101.34709124565492,88.13407782373297,,,,0.0669200345873832,0.4988111114929769,141,67,4,22,14,5,1
,2.88,5.1352159189133815,,4.642598269415291,,,0.13742072,0.05391121,0.08350951,224.1,34,34,,,,,1.2838039797283454,0.2961432506887052,0.66487317,,0,0.2781531531531531,1.3283805068022465,104.1313604768448,94.17710529504016,,,,-0.3773019313812256,-1.6390148746268085,130,51,7,32,18,3,0
,6.0200000000000005,3.4969877910849427,,4.0435607877070465,,,0.16373626,0.05274725,0.11098901,221.1,33,33,,,,,1.057228867072192,0.2923976608187134,0.76475478,,0,0.2630966239813737,1.2379517503323958,81.2910442873665,93.55485844246084,,,,3.607559859752655,2.197454797637632,149,48,3,26,22,2,0
,2.93,4.1669290337286755,,3.903856322947022,,,0.20264317,0.09140969,0.11123348,211.2,34,33,,,,,0.8078739963351513,0.3050570962479608,0.72955048,,0,0.2524509803921568,1.3653542978997586,104.7014858544847,91.96485041192688,,,,1.2556462287902832,1.1073923775817915,184,83,9,19,18,3,1
